ad_object_guid,sam_account_name,user_principal_name,distinguished_name,display_name,given_name,surname,email,department,job_title,manager_dn,account_enabled,user_account_control,password_last_set,last_logon,account_created,ou
2fe5b140-23ea-7956-49f1-137d7d592e19,jmeza,jody.meza@corp.nexusai.com,"CN=Jody Meza,OU=Executives,DC=corp,DC=nexusai,DC=com",Jody Meza,Jody,Meza,jody.meza@corp.nexusai.com,Executive,CEO,,True,512,2023-06-13 14:43:12,2026-06-10 00:00:00,2021-06-29,OU=Executives
31f3f0c0-22f3-f068-7c0f-549d02740f73,jclark,jared.clark@corp.nexusai.com,"CN=Jared Clark,OU=Staff,DC=corp,DC=nexusai,DC=com",Jared Clark,Jared,Clark,jared.clark@corp.nexusai.com,Operations,Operations Manager,,True,512,2023-09-23 00:54:03,2026-06-10 00:00:00,2020-10-10,OU=Staff
2ad11fe8-7d1b-695e-71a0-449dd703262f,dmoore,donna.moore@corp.nexusai.com,"CN=Donna Moore,OU=Staff,DC=corp,DC=nexusai,DC=com",Donna Moore,Donna,Moore,donna.moore@corp.nexusai.com,Sales,Regional Sales Director,,True,512,2024-01-06 13:22:11,2026-01-17 00:00:00,2023-07-01,OU=Staff
085eb489-4ac6-6780-3874-9f3cc2d49b56,gjones,glenn.jones@corp.nexusai.com,"CN=Glenn Jones,OU=Security,DC=corp,DC=nexusai,DC=com",Glenn Jones,Glenn,Jones,glenn.jones@corp.nexusai.com,Security,Security Engineer,,False,514,2024-04-19 22:28:53,,2023-09-03,OU=Security
8b0901ab-c66d-ceb3-4494-5e091d3ca5a4,ahayes,aaron.hayes@corp.nexusai.com,"CN=Aaron Hayes,OU=HR,DC=corp,DC=nexusai,DC=com",Aaron Hayes,Aaron,Hayes,aaron.hayes@corp.nexusai.com,HR,HR Specialist,,True,512,2025-03-11 08:40:04,2026-06-15 00:00:00,2024-06-21,OU=HR
c28fa16b-0aa6-fcb9-c1bc-be59d296a12d,bcarter,brittney.carter@corp.nexusai.com,"CN=Brittney Carter,OU=IT,DC=corp,DC=nexusai,DC=com",Brittney Carter,Brittney,Carter,brittney.carter@corp.nexusai.com,IT-Operations,Cloud Engineer,,True,512,2025-03-27 18:03:03,2026-06-15 00:00:00,2024-04-02,OU=IT
3f5e3b8c-c058-2da5-a757-075bd47f83b1,jmann,jesse.mann@corp.nexusai.com,"CN=Jesse Mann,OU=Staff,DC=corp,DC=nexusai,DC=com",Jesse Mann,Jesse,Mann,jesse.mann@corp.nexusai.com,Legal,Paralegal,,True,512,2025-08-21 05:13:51,2026-06-13 00:00:00,2021-10-21,OU=Staff
dd83ad03-7066-e289-1644-84a0d1151fff,jgibson,jacqueline.gibson@corp.nexusai.com,"CN=Jacqueline Gibson,OU=IT,DC=corp,DC=nexusai,DC=com",Jacqueline Gibson,Jacqueline,Gibson,jacqueline.gibson@corp.nexusai.com,IT-Operations,IT Manager,,True,512,2023-11-05 07:12:03,2025-10-20 00:00:00,2023-05-29,OU=IT
6d9c5b50-a1fd-4187-9c3a-1e0bb5f3f8aa,gbradshaw,grace.bradshaw@corp.nexusai.com,"CN=Grace Bradshaw,OU=Engineering,DC=corp,DC=nexusai,DC=com",Grace Bradshaw,Grace,Bradshaw,grace.bradshaw@corp.nexusai.com,Engineering,Data Engineer,,False,514,2025-06-23 14:59:03,,2021-10-25,OU=Engineering
2b1ac76c-89ec-bc51-98cb-aa5247f53019,kweber,kristin.weber@corp.nexusai.com,"CN=Kristin Weber,OU=Staff,DC=corp,DC=nexusai,DC=com",Kristin Weber,Kristin,Weber,kristin.weber@corp.nexusai.com,Sales,Regional Sales Director,,True,512,2025-09-24 22:00:29,2026-06-15 00:00:00,2023-04-01,OU=Staff
f3d04ffb-4470-9848-929e-cc924a11be44,dpeck,donna.peck@corp.nexusai.com,"CN=Donna Peck,OU=Staff,DC=corp,DC=nexusai,DC=com",Donna Peck,Donna,Peck,donna.peck@corp.nexusai.com,Sales,Regional Sales Director,,True,512,2026-02-22 23:03:14,2026-06-08 00:00:00,2021-02-22,OU=Staff
b390b059-207b-be21-a7e8-d18eddf6d4ac,rstephens,ronald.stephens@corp.nexusai.com,"CN=Ronald Stephens,OU=Staff,DC=corp,DC=nexusai,DC=com",Ronald Stephens,Ronald,Stephens,ronald.stephens@corp.nexusai.com,Sales,Sales Manager,,True,512,2025-11-13 19:51:17,2026-06-07 00:00:00,2025-06-15,OU=Staff
64880945-ad1d-b537-d7f3-4368c2efeecb,dkerr,deborah.kerr@corp.nexusai.com,"CN=Deborah Kerr,OU=Staff,DC=corp,DC=nexusai,DC=com",Deborah Kerr,Deborah,Kerr,deborah.kerr@corp.nexusai.com,Marketing,Demand Generation Manager,,True,512,2025-10-08 01:42:53,2026-06-14 00:00:00,2025-05-09,OU=Staff
cb6ad0c7-a235-6dd4-1355-08d073b5bad5,mjones,margaret.jones@corp.nexusai.com,"CN=Margaret Jones,OU=Executives,DC=corp,DC=nexusai,DC=com",Margaret Jones,Margaret,Jones,margaret.jones@corp.nexusai.com,Executive,VP Sales,,True,512,2024-02-14 06:38:10,2026-06-13 00:00:00,2021-06-12,OU=Executives
d8dff535-c62d-baea-de70-bd3000a21367,gparker,gabriel.parker@corp.nexusai.com,"CN=Gabriel Parker,OU=Executives,DC=corp,DC=nexusai,DC=com",Gabriel Parker,Gabriel,Parker,gabriel.parker@corp.nexusai.com,Executive,VP Sales,,True,512,2024-07-19 15:04:14,2026-06-07 00:00:00,2023-07-01,OU=Executives
cbb18c79-1036-708d-d9a0-90075bb47c18,kcarroll,kaitlyn.carroll@corp.nexusai.com,"CN=Kaitlyn Carroll,OU=Staff,DC=corp,DC=nexusai,DC=com",Kaitlyn Carroll,Kaitlyn,Carroll,kaitlyn.carroll@corp.nexusai.com,Legal,Senior Legal Counsel,,True,512,2024-12-01 04:07:26,2026-06-16 00:00:00,2022-08-13,OU=Staff
c9ce44bd-7c3f-1add-da38-5db590eeb067,kmartinez,keith.martinez@corp.nexusai.com,"CN=Keith Martinez,OU=Staff,DC=corp,DC=nexusai,DC=com",Keith Martinez,Keith,Martinez,keith.martinez@corp.nexusai.com,Legal,Paralegal,,True,512,2022-10-12 21:37:32,2026-06-17 00:00:00,2022-06-18,OU=Staff
042b03ca-75a7-2686-d632-1d31c8acffcf,hlyons,haley.lyons@corp.nexusai.com,"CN=Haley Lyons,OU=Executives,DC=corp,DC=nexusai,DC=com",Haley Lyons,Haley,Lyons,haley.lyons@corp.nexusai.com,Executive,COO,,True,512,2025-06-19 07:52:02,2026-06-18 00:00:00,2025-02-17,OU=Executives
fde91c42-002c-4c22-74de-5f7070f81dba,smason,sherri.mason@corp.nexusai.com,"CN=Sherri Mason,OU=Staff,DC=corp,DC=nexusai,DC=com",Sherri Mason,Sherri,Mason,sherri.mason@corp.nexusai.com,Legal,Senior Legal Counsel,,True,512,2025-10-23 15:22:14,2026-06-11 00:00:00,2023-07-02,OU=Staff
17e52113-4626-23be-e068-8849eec71a30,tmiller,troy.miller@corp.nexusai.com,"CN=Troy Miller,OU=Finance,DC=corp,DC=nexusai,DC=com",Troy Miller,Troy,Miller,troy.miller@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2024-10-14 22:41:22,2026-06-13 00:00:00,2023-12-07,OU=Finance
a0279a18-6576-a410-0d41-ee472a5fda18,breynolds,bill.reynolds@corp.nexusai.com,"CN=Bill Reynolds,OU=Engineering,DC=corp,DC=nexusai,DC=com",Bill Reynolds,Bill,Reynolds,bill.reynolds@corp.nexusai.com,Engineering,Principal Engineer,,True,512,2025-09-09 10:53:58,2026-06-12 00:00:00,2020-09-12,OU=Engineering
97fb613a-21f8-9d06-13f3-cade7a10013f,mwright,marcus.wright@corp.nexusai.com,"CN=Marcus Wright,OU=HR,DC=corp,DC=nexusai,DC=com",Marcus Wright,Marcus,Wright,marcus.wright@corp.nexusai.com,HR,HR Specialist,,True,512,2025-08-18 13:42:02,2026-06-10 00:00:00,2023-02-08,OU=HR
7a4a902f-21d6-3b0f-b1ac-040d6c1cc405,chayden,christopher.hayden@corp.nexusai.com,"CN=Christopher Hayden,OU=Staff,DC=corp,DC=nexusai,DC=com",Christopher Hayden,Christopher,Hayden,christopher.hayden@corp.nexusai.com,Operations,Business Operations Specialist,,False,514,2025-01-06 12:48:28,,2024-01-30,OU=Staff
d038e153-c601-818b-61fa-01ba231ae7c7,mjohnston,mary.johnston@corp.nexusai.com,"CN=Mary Johnston,OU=HR,DC=corp,DC=nexusai,DC=com",Mary Johnston,Mary,Johnston,mary.johnston@corp.nexusai.com,HR,Compensation Analyst,,False,514,2023-10-31 11:24:49,,2023-01-29,OU=HR
9c3de1b0-022b-6683-9033-da6587cf63fd,skey,stephanie.key@corp.nexusai.com,"CN=Stephanie Key,OU=Engineering,DC=corp,DC=nexusai,DC=com",Stephanie Key,Stephanie,Key,stephanie.key@corp.nexusai.com,Engineering,Engineering Manager,,True,512,2026-04-18 04:41:11,2026-02-15 00:00:00,2024-03-04,OU=Engineering
23d7e6a1-19b8-14fc-e587-1d8916312fc6,eadams,emily.adams@corp.nexusai.com,"CN=Emily Adams,OU=Engineering,DC=corp,DC=nexusai,DC=com",Emily Adams,Emily,Adams,emily.adams@corp.nexusai.com,Engineering,Software Engineer,,True,512,2026-05-20 16:42:42,2026-06-07 00:00:00,2025-01-08,OU=Engineering
3f87dfc2-1591-52f2-a505-da9c46e75a2c,bavila,billy.avila@corp.nexusai.com,"CN=Billy Avila,OU=HR,DC=corp,DC=nexusai,DC=com",Billy Avila,Billy,Avila,billy.avila@corp.nexusai.com,HR,Talent Acquisition Specialist,,False,514,2025-01-05 15:08:01,,2022-12-29,OU=HR
d8d994b8-d90f-74e9-06dd-f6cab0c30a59,tpearson,thomas.pearson@corp.nexusai.com,"CN=Thomas Pearson,OU=Finance,DC=corp,DC=nexusai,DC=com",Thomas Pearson,Thomas,Pearson,thomas.pearson@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2025-09-14 03:42:55,2026-06-18 00:00:00,2024-10-16,OU=Finance
a56b61e0-4ba8-a4ca-6449-cb6fbf72ae52,swhite,sabrina.white@corp.nexusai.com,"CN=Sabrina White,OU=Staff,DC=corp,DC=nexusai,DC=com",Sabrina White,Sabrina,White,sabrina.white@corp.nexusai.com,Legal,Compliance Officer,,True,512,2021-04-20 12:06:59,2026-06-16 00:00:00,2021-02-02,OU=Staff
a3595d1f-7fe4-a42e-3db7-88a61cdcc4c2,bwalters,brenda.walters@corp.nexusai.com,"CN=Brenda Walters,OU=Executives,DC=corp,DC=nexusai,DC=com",Brenda Walters,Brenda,Walters,brenda.walters@corp.nexusai.com,Executive,CEO,,False,514,2022-06-27 12:07:06,,2022-05-27,OU=Executives
6307d4d1-21c9-a15d-5104-5a16ef15ab72,tdavis,travis.davis@corp.nexusai.com,"CN=Travis Davis,OU=Staff,DC=corp,DC=nexusai,DC=com",Travis Davis,Travis,Davis,travis.davis@corp.nexusai.com,Legal,Contract Specialist,,True,512,2025-12-01 21:35:45,2026-06-10 00:00:00,2025-02-09,OU=Staff
965d744f-0445-c1a8-12af-97e4c536c66e,mcook,michael.cook@corp.nexusai.com,"CN=Michael Cook,OU=Finance,DC=corp,DC=nexusai,DC=com",Michael Cook,Michael,Cook,michael.cook@corp.nexusai.com,Finance,Treasury Analyst,,True,512,2024-12-13 06:44:59,2026-06-16 00:00:00,2024-05-11,OU=Finance
89a3c811-895c-4fde-a3fa-40691519fd38,msteele,mark.steele@corp.nexusai.com,"CN=Mark Steele,OU=Security,DC=corp,DC=nexusai,DC=com",Mark Steele,Mark,Steele,mark.steele@corp.nexusai.com,Security,Security Engineer,,True,512,2023-10-10 13:45:22,2026-06-08 00:00:00,2022-11-13,OU=Security
a65be22b-d5a3-86d9-c362-a810a2611b8d,lpierce,lisa.pierce@corp.nexusai.com,"CN=Lisa Pierce,OU=IT,DC=corp,DC=nexusai,DC=com",Lisa Pierce,Lisa,Pierce,lisa.pierce@corp.nexusai.com,IT-Operations,Network Engineer,,True,512,2024-02-29 03:00:58,2026-06-20 00:00:00,2022-11-07,OU=IT
f413db19-bade-8d5d-6fff-15ccb2dc6c34,sedwards,shawn.edwards@corp.nexusai.com,"CN=Shawn Edwards,OU=Staff,DC=corp,DC=nexusai,DC=com",Shawn Edwards,Shawn,Edwards,shawn.edwards@corp.nexusai.com,Sales,Sales Development Rep,,True,512,2024-10-24 18:32:53,2026-06-15 00:00:00,2023-08-13,OU=Staff
0e165b12-9bdc-70d1-9cbf-7b8c74102d5d,mcordova,marcus.cordova@corp.nexusai.com,"CN=Marcus Cordova,OU=Staff,DC=corp,DC=nexusai,DC=com",Marcus Cordova,Marcus,Cordova,marcus.cordova@corp.nexusai.com,Marketing,Marketing Analyst,,True,512,2025-08-30 03:55:16,2026-06-11 00:00:00,2025-04-26,OU=Staff
df9b141e-c7f7-bda1-bff1-5840207e863f,vsandoval,vanessa.sandoval@corp.nexusai.com,"CN=Vanessa Sandoval,OU=Finance,DC=corp,DC=nexusai,DC=com",Vanessa Sandoval,Vanessa,Sandoval,vanessa.sandoval@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2022-08-11 05:45:30,2026-06-10 00:00:00,2021-11-02,OU=Finance
861b4f5b-45a0-8539-6de8-370ace9e9ebd,agutierrez,amy.gutierrez@corp.nexusai.com,"CN=Amy Gutierrez,OU=Staff,DC=corp,DC=nexusai,DC=com",Amy Gutierrez,Amy,Gutierrez,amy.gutierrez@corp.nexusai.com,Legal,Senior Legal Counsel,,True,512,2021-07-05 13:32:18,2026-06-07 00:00:00,2021-03-29,OU=Staff
f99cea5c-b65a-d0f1-4350-ab061059ea28,jcox,jacob.cox@corp.nexusai.com,"CN=Jacob Cox,OU=Finance,DC=corp,DC=nexusai,DC=com",Jacob Cox,Jacob,Cox,jacob.cox@corp.nexusai.com,Finance,Controller,,True,512,2025-09-17 21:40:55,2026-06-13 00:00:00,2025-02-28,OU=Finance
2ab8bd33-911f-730b-dbff-00b07fe670f3,kgarrett,katherine.garrett@corp.nexusai.com,"CN=Katherine Garrett,OU=Finance,DC=corp,DC=nexusai,DC=com",Katherine Garrett,Katherine,Garrett,katherine.garrett@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2024-07-01 03:20:01,2026-06-17 00:00:00,2021-12-02,OU=Finance
dbd30aec-0b46-1173-00a8-547382425912,kharris,kathleen.harris@corp.nexusai.com,"CN=Kathleen Harris,OU=IT,DC=corp,DC=nexusai,DC=com",Kathleen Harris,Kathleen,Harris,kathleen.harris@corp.nexusai.com,IT-Operations,IT Manager,,True,512,2025-04-23 22:50:24,2025-07-25 00:00:00,2021-09-26,OU=IT
cd98f9e2-8d88-8beb-090d-9655db842660,apennington,andrea.pennington@corp.nexusai.com,"CN=Andrea Pennington,OU=Staff,DC=corp,DC=nexusai,DC=com",Andrea Pennington,Andrea,Pennington,andrea.pennington@corp.nexusai.com,Operations,Operations Manager,,True,512,2025-03-05 23:59:50,2026-06-20 00:00:00,2024-03-24,OU=Staff
51e744e4-b864-ca08-ea75-752d6a8fcacb,swolfe,samuel.wolfe@corp.nexusai.com,"CN=Samuel Wolfe,OU=HR,DC=corp,DC=nexusai,DC=com",Samuel Wolfe,Samuel,Wolfe,samuel.wolfe@corp.nexusai.com,HR,HR Business Partner,,True,512,2025-10-02 05:15:38,2026-06-08 00:00:00,2025-04-15,OU=HR
3922a7e4-2de9-82f8-0d7b-ec04e6e59b32,ddudley,david.dudley@corp.nexusai.com,"CN=David Dudley,OU=Engineering,DC=corp,DC=nexusai,DC=com",David Dudley,David,Dudley,david.dudley@corp.nexusai.com,Engineering,QA Engineer,,True,512,2022-01-11 09:02:13,2026-06-17 00:00:00,2021-08-02,OU=Engineering
c605e58a-4845-4343-ddb4-49dc77106966,callen,chelsea.allen@corp.nexusai.com,"CN=Chelsea Allen,OU=Staff,DC=corp,DC=nexusai,DC=com",Chelsea Allen,Chelsea,Allen,chelsea.allen@corp.nexusai.com,Operations,Process Engineer,,True,512,2024-12-04 13:19:03,2026-06-11 00:00:00,2023-03-19,OU=Staff
c6a07656-c5c9-fb91-ff6e-f9ed7e4ce29f,adavis,andrea.davis@corp.nexusai.com,"CN=Andrea Davis,OU=Finance,DC=corp,DC=nexusai,DC=com",Andrea Davis,Andrea,Davis,andrea.davis@corp.nexusai.com,Finance,Finance Manager,,True,512,2025-01-07 01:07:26,2026-06-14 00:00:00,2024-07-22,OU=Finance
061efb95-68f8-2063-eeb1-9ad201a1fb0f,vdurham,victoria.durham@corp.nexusai.com,"CN=Victoria Durham,OU=Engineering,DC=corp,DC=nexusai,DC=com",Victoria Durham,Victoria,Durham,victoria.durham@corp.nexusai.com,Engineering,Engineering Manager,,True,512,2025-09-06 07:04:50,2026-06-08 00:00:00,2020-09-15,OU=Engineering
0274ce40-e090-16b6-b186-a5a8d6ee526b,swilson,steven.wilson@corp.nexusai.com,"CN=Steven Wilson,OU=Finance,DC=corp,DC=nexusai,DC=com",Steven Wilson,Steven,Wilson,steven.wilson@corp.nexusai.com,Finance,Finance Manager,,True,512,2020-11-26 17:12:52,2025-12-22 00:00:00,2020-09-03,OU=Finance
34879e41-1a9c-672a-4eb9-047dba2ac3d9,mjimenez,marilyn.jimenez@corp.nexusai.com,"CN=Marilyn Jimenez,OU=Finance,DC=corp,DC=nexusai,DC=com",Marilyn Jimenez,Marilyn,Jimenez,marilyn.jimenez@corp.nexusai.com,Finance,Senior Financial Analyst,,True,512,2026-05-17 13:41:30,2026-06-18 00:00:00,2025-04-27,OU=Finance
3b41c943-ebd8-a3b1-0b3d-0c3617d09810,jhicks,jennifer.hicks@corp.nexusai.com,"CN=Jennifer Hicks,OU=Finance,DC=corp,DC=nexusai,DC=com",Jennifer Hicks,Jennifer,Hicks,jennifer.hicks@corp.nexusai.com,Finance,Financial Analyst,,True,512,2026-04-20 20:12:13,2026-06-14 00:00:00,2025-06-17,OU=Finance
a995ecc3-6f5b-09a6-0ff1-c51f915cb31b,areyes,andrea.reyes@corp.nexusai.com,"CN=Andrea Reyes,OU=IT,DC=corp,DC=nexusai,DC=com",Andrea Reyes,Andrea,Reyes,andrea.reyes@corp.nexusai.com,IT-Operations,Cloud Engineer,,True,512,2025-05-09 23:14:20,2026-06-14 00:00:00,2021-05-19,OU=IT
73e7f042-516c-3b0a-5385-3918bc4015fa,sromero,sandra.romero@corp.nexusai.com,"CN=Sandra Romero,OU=Staff,DC=corp,DC=nexusai,DC=com",Sandra Romero,Sandra,Romero,sandra.romero@corp.nexusai.com,Sales,Sales Development Rep,,True,512,2023-07-25 06:00:09,2026-06-07 00:00:00,2021-04-11,OU=Staff
50647c59-774f-6354-7316-ce642a147a96,nshields,natasha.shields@corp.nexusai.com,"CN=Natasha Shields,OU=IT,DC=corp,DC=nexusai,DC=com",Natasha Shields,Natasha,Shields,natasha.shields@corp.nexusai.com,IT-Operations,Cloud Engineer,,False,514,2025-11-23 15:12:59,,2023-10-06,OU=IT
da3c45ca-43d7-8f2b-769d-e1e34eed4124,jtyler,joshua.tyler@corp.nexusai.com,"CN=Joshua Tyler,OU=Engineering,DC=corp,DC=nexusai,DC=com",Joshua Tyler,Joshua,Tyler,joshua.tyler@corp.nexusai.com,Engineering,QA Engineer,,True,512,2026-04-05 10:11:28,2026-06-18 00:00:00,2025-03-08,OU=Engineering
